commit_sha,metric,before_total,after_total,delta_total,observation_count,improvement_rate_pct
0656707bc1c202d411a293a6be19f5ed4461c7b2,FANOUT,34.0,34.0,0.0,24,0.0
0656707bc1c202d411a293a6be19f5ed4461c7b2,LCOM,-4.0,-4.0,0.0,24,
0656707bc1c202d411a293a6be19f5ed4461c7b2,LOC,485.0,485.0,0.0,24,0.0
0656707bc1c202d411a293a6be19f5ed4461c7b2,NOF,56.0,56.0,0.0,24,0.0
0656707bc1c202d411a293a6be19f5ed4461c7b2,NOM,107.0,107.0,0.0,24,0.0
0656707bc1c202d411a293a6be19f5ed4461c7b2,WMC,112.0,112.0,0.0,24,0.0
06fc21660a7517389e353436f07df099d3fbb19f,DIT,0.0,0.0,0.0,6,
06fc21660a7517389e353436f07df099d3fbb19f,FANIN,0.0,0.0,0.0,6,
06fc21660a7517389e353436f07df099d3fbb19f,FANOUT,19.0,19.0,0.0,6,0.0
06fc21660a7517389e353436f07df099d3fbb19f,LCOM,0.25,0.25,0.0,6,0.0
06fc21660a7517389e353436f07df099d3fbb19f,LOC,192.0,192.0,0.0,6,0.0
06fc21660a7517389e353436f07df099d3fbb19f,NOF,11.0,11.0,0.0,6,0.0
06fc21660a7517389e353436f07df099d3fbb19f,NOM,22.0,22.0,0.0,6,0.0
06fc21660a7517389e353436f07df099d3fbb19f,WMC,26.0,26.0,0.0,6,0.0
071ae95bca8921291547bc68396895c2ebc917f4,DIT,0.0,0.0,0.0,1,
071ae95bca8921291547bc68396895c2ebc917f4,FANIN,0.0,0.0,0.0,1,
071ae95bca8921291547bc68396895c2ebc917f4,FANOUT,2.0,2.0,0.0,1,0.0
071ae95bca8921291547bc68396895c2ebc917f4,LCOM,0.0,0.0,0.0,1,
071ae95bca8921291547bc68396895c2ebc917f4,LOC,15.0,22.0,7.0,1,-46.666666666666664
071ae95bca8921291547bc68396895c2ebc917f4,NOF,4.0,4.0,0.0,1,0.0
071ae95bca8921291547bc68396895c2ebc917f4,NOM,2.0,3.0,1.0,1,-50.0
071ae95bca8921291547bc68396895c2ebc917f4,WMC,2.0,4.0,2.0,1,-100.0
074e0b2ba91925403566d9da5145b032cc011196,DIT,0.0,0.0,0.0,7,
074e0b2ba91925403566d9da5145b032cc011196,FANIN,7.0,11.0,4.0,7,-57.14285714285714
074e0b2ba91925403566d9da5145b032cc011196,FANOUT,13.0,13.0,0.0,7,0.0
074e0b2ba91925403566d9da5145b032cc011196,LCOM,-1.6,-0.9208333333333335,0.6791666666666666,7,
074e0b2ba91925403566d9da5145b032cc011196,LOC,168.0,286.0,118.0,7,-70.23809523809523
074e0b2ba91925403566d9da5145b032cc011196,NOF,24.0,17.0,-7.0,7,29.166666666666668
074e0b2ba91925403566d9da5145b032cc011196,NOM,27.0,69.0,42.0,7,-155.55555555555557
074e0b2ba91925403566d9da5145b032cc011196,WMC,29.0,73.0,44.0,7,-151.72413793103448
075ca39572a98c3e52d4445db9ad7ecf41456e79,DIT,0.0,2.0,2.0,2,
075ca39572a98c3e52d4445db9ad7ecf41456e79,FANIN,4.0,4.0,0.0,2,0.0
