commit_sha,before_value,after_value,improvement_rate_pct
217252e5142b12a8b8a7eecc89cdde4cd7c9b4ec,7.0,7.0,0.0
21a65e8b6adac601f64f7a0b5c380a803dca3f06,17.0,24.0,-41.17647058823529
21d5aeeb23e4b1565bdbc194d89da69b02c7338a,4530.0,4530.0,0.0
220b495f20ee09a3513703bf2e6951d7ebd0c024,9.0,10.0,-11.11111111111111
2251f0e4e98add3d23049ff429ca106977f12d33,23.0,23.0,0.0
2258e500f1cf6d55c913c57e314d61e848c5554a,212.0,212.0,0.0
226e42f99eda245e4f139afe0846784c9c3bbbe7,210.0,210.0,0.0
226ecf76f639cc19a26ad4f28657755c11ca5d5e,53.0,52.0,1.8867924528301887
2274c1128c0ac43a49c475bc561d5c7683b1471c,217.0,217.0,0.0
22d68497fac9c437d08932d9f3990952272ecd30,733.0,736.0,-0.4092769440654843
2300b94e5ca512d97419d8511a5bc7c1d5fb4a01,7.0,8.0,-14.285714285714285
231189a925b15f13e283f04d684096508bfe27ee,16.0,15.0,6.25
2333edbb65d84062996fb66530182ee3b705efd8,7.0,7.0,0.0
23e572028acc19a97d159054929195e6af60b3f3,721.0,721.0,0.0
2418a8ed52ba84b4084a02bf3bdbd95b67795aba,774.0,773.0,0.12919896640826875
24634f1801a4556819821bbcdf15955f57127f03,52.0,54.0,-3.8461538461538463
2464ce054526b7d90d16f69d733e2774ddd29e8a,19.0,19.0,0.0
2478f84f9c2a44a95a6cc2bfe9012e0f06f994b0,1127.0,1127.0,0.0
24883855614e97bb417686b0b9fbdd5222ff3d94,10.0,10.0,0.0
254a75b6f0df7740f1c5b72e08580ff8259a5ea7,14.0,14.0,0.0
25630752bf0246e18917355588a452255ac78808,219.0,219.0,0.0
25632779fb7ebacd3c8800a9d2778ea74007326f,2.0,2.0,0.0
25a1671da5f6828d60ecbd4a2178e2c6571a9627,31.0,31.0,0.0
25be6b449a4f65fccd9bfe0113c32552577fad99,79.0,79.0,0.0
25d09c7aa2b14cc70ca739e2a4ec64b3a52bb55e,20.0,22.0,-10.0
25db1f48f0d81716230e7124698379f76dbf220a,1286.0,1286.0,0.0
260596708d957d067eb8d30e64c9aaffffe68b4e,474.0,472.0,0.42194092827004215
260c648869c62c05da243f00e507d2395aca707f,45.0,45.0,0.0
263bad93617b90a979bf1ea1100425b6e6391bce,8.0,20.0,-150.0
26ab312c8cea217fcd64decbe8e94f474ec17998,25.0,25.0,0.0
