commit_sha,before_value,after_value,improvement_rate_pct
15c5bc9bb824136e4bffd8c75383218b2a9e8859,13.0,15.0,-15.384615384615385
15d9b32c557dc203c3675303de3dfba9b2d0d097,10.0,10.0,0.0
15db0d54aca81da33f6c222296f1702412653c95,207.0,0.0,100.0
15e714c72ad2f8bbd033780743ac62c1f023d12d,721.0,721.0,0.0
15f5a28f7cbe263f642b743038117b005b72d1b7,1096.0,1096.0,0.0
1640e81371c4316bbcfa0fa6ec3d4a9f3c97c495,600.0,600.0,0.0
165de25576678faa50d4e34978ac8c761409e41c,123.0,123.0,0.0
16701f0561fbed18387347fcf0d066b335872f37,1027.0,1027.0,0.0
16715bcde2521474993ef6cbc7f3332f6f2b62d4,2.0,2.0,0.0
1674dde38d50a9c564d92f110f1d660b30783f65,7.0,7.0,0.0
1699f6c41f61d41a1c9fd8f9aa0a1d9b24b1e4a8,1215.0,1215.0,0.0
16d0aadc2df95e2b9d85cba5033c9b5dcf27c3e9,124.0,124.0,0.0
16e13825e633af7a54ea802a505cac7b0fb37ab5,28.0,28.0,0.0
16e48428a0886d009ff4c01b3346b3c748a6e815,3.0,3.0,0.0
16e86bdce8d9a9140ba33c305ed947e914a96719,1279.0,1279.0,0.0
172a01b0d4fd4605ef90095641bb7ad108356886,52.0,52.0,0.0
1765459c568117a3484db94109884afec021a494,6.0,4.0,33.33333333333333
17864f475c28f87d5701d27b73652b9d4a0f067a,721.0,721.0,0.0
1786a2b1bb8f238cba91828da93330f788456c69,10937.0,10938.0,-0.009143275121148396
17a5cc656273877dcbc7e1b11a9c7e24c1727919,554.0,554.0,0.0
17bec488945d82321dab3d38757b9b5e05930792,14.0,14.0,0.0
17e6441deb78b0db3fb13663b808f1282482c44e,1.0,1.0,0.0
17f2008c0b2310da5447a99cb7c2e3e8edf6517c,122.0,125.0,-2.459016393442623
181711a0eea261c4452d66f41acf24099dc5b5de,55.0,55.0,0.0
1841622e150b817eac32ce785506ee94ccfd7a6f,3.0,3.0,0.0
1861a265695a62957118236f4f7b84757fc138b4,132.0,132.0,0.0
187cafc9164706d9baa4955cd04bf854dcd6ea79,1043.0,1043.0,0.0
187e448b2628e75757da198d8a2cf971bb949644,141.0,141.0,0.0
188706b87bce92f0478826be3f1a35e10fae2b0e,298.0,298.0,0.0
1899616b3cdfb587d20695b7b5ed914463b60496,6.0,10.0,-66.66666666666666
18a838013ac466b2454f966abbace7043c72e5bc,2.0,2.0,0.0
18a8492f1d8d8198eea0bc4fe78f6ec81ba9c452,4.0,4.0,0.0
18b9cb1b39416c530c3ef7787813d5d5f1a1e95c,2.0,2.0,0.0
18cf4af402590dbbb5bf734df88569fc2f15438f,41.0,41.0,0.0
18d37e0e8680d58f85aa5f6a876bc3f476445792,85.0,85.0,0.0
