commit_sha,before_value,after_value,improvement_rate_pct
1e5d4cd2babc6977c6a403d8ec03406f88937c73,17.0,17.0,0.0
1e82072637cf147caeea46b7d714a5c9d7b75476,5322.0,5325.0,-0.05636978579481398
1eb202b0ea6a30f34b53a327bed7da4c5df9dd07,253.0,253.0,0.0
1ec1939d7ae7d0184239093a92e42a097044b182,6580.0,6592.0,-0.182370820668693
1f074e051a3fa7d3900d75f8f0c4ba348df19750,1339.0,1338.0,0.07468259895444362
1f160acc55d507ca27d888ced2ec68fe08ccee7a,269.0,268.0,0.37174721189591076
1f99f1a2356972c5be176d350926430c89cee9d9,7.0,9.0,-28.57142857142857
1fa78f909de2747844c2512015ee8ee2e96b488b,409.0,409.0,0.0
2053087c3f44e43714a1c90ac0f30a511f76eebb,451.0,462.0,-2.4390243902439024
20f7a1904d274201f3275777a71ba5a530baf930,550.0,550.0,0.0
20f9c8c0e1aa14db3678e4ddfe831eae7103fad8,26.0,49.0,-88.46153846153845
2122ff1c98a43f1cf581083275e4eb1981db2d11,106.0,106.0,0.0
2135816065d92df5a15a75d54b7295a4dd9a6284,932.0,929.0,0.3218884120171674
2148843b0198e21d406a2d2ecda729edfde5c1c7,325.0,331.0,-1.8461538461538463
215f1f208ecdd6226093e2c6c67d96354c7bfe32,6877.0,6883.0,-0.08724734622655228
216536bce72883a456b6a3e625ea0e4ac77ecdfd,4038.0,4038.0,0.0
217252e5142b12a8b8a7eecc89cdde4cd7c9b4ec,12.0,12.0,0.0
21a65e8b6adac601f64f7a0b5c380a803dca3f06,116.0,173.0,-49.137931034482754
21d5aeeb23e4b1565bdbc194d89da69b02c7338a,26850.0,26850.0,0.0
220b495f20ee09a3513703bf2e6951d7ebd0c024,299.0,303.0,-1.3377926421404682
2251f0e4e98add3d23049ff429ca106977f12d33,776.0,779.0,-0.3865979381443299
2258e500f1cf6d55c913c57e314d61e848c5554a,732.0,732.0,0.0
226e42f99eda245e4f139afe0846784c9c3bbbe7,714.0,714.0,0.0
226ecf76f639cc19a26ad4f28657755c11ca5d5e,245.0,245.0,0.0
2274c1128c0ac43a49c475bc561d5c7683b1471c,71.0,71.0,0.0
22d68497fac9c437d08932d9f3990952272ecd30,2167.0,2167.0,0.0
2300b94e5ca512d97419d8511a5bc7c1d5fb4a01,4.0,4.0,0.0
231189a925b15f13e283f04d684096508bfe27ee,44.0,44.0,0.0
2333edbb65d84062996fb66530182ee3b705efd8,63.0,65.0,-3.1746031746031744
23e572028acc19a97d159054929195e6af60b3f3,40473.0,40473.0,0.0
2418a8ed52ba84b4084a02bf3bdbd95b67795aba,6821.0,6831.0,-0.14660606949127694
24634f1801a4556819821bbcdf15955f57127f03,394.0,402.0,-2.030456852791878
2464ce054526b7d90d16f69d733e2774ddd29e8a,35.0,35.0,0.0
2478f84f9c2a44a95a6cc2bfe9012e0f06f994b0,3266.0,3268.0,-0.0612369871402327
24883855614e97bb417686b0b9fbdd5222ff3d94,55.0,58.0,-5.454545454545454
