commit_sha,metric,before_total,after_total,delta_total,observation_count,improvement_rate_pct
145113509d6ce3960a11adbc725aacf22b83e834,LCOM,-0.8,-0.8,0.0,2,
145113509d6ce3960a11adbc725aacf22b83e834,LOC,67.0,149.0,82.0,2,-122.38805970149254
145113509d6ce3960a11adbc725aacf22b83e834,NOF,3.0,3.0,0.0,2,0.0
145113509d6ce3960a11adbc725aacf22b83e834,NOM,17.0,17.0,0.0,2,0.0
145113509d6ce3960a11adbc725aacf22b83e834,WMC,17.0,18.0,1.0,2,-5.88235294117647
145de39d921295ee0e89cb55131405757a2121a8,DIT,0.0,0.0,0.0,1,
145de39d921295ee0e89cb55131405757a2121a8,FANIN,1.0,0.0,-1.0,1,100.0
145de39d921295ee0e89cb55131405757a2121a8,FANOUT,1.0,2.0,1.0,1,-100.0
145de39d921295ee0e89cb55131405757a2121a8,LCOM,-1.0,-1.0,0.0,1,
145de39d921295ee0e89cb55131405757a2121a8,LOC,45.0,14.0,-31.0,1,68.88888888888889
145de39d921295ee0e89cb55131405757a2121a8,NOF,0.0,0.0,0.0,1,
145de39d921295ee0e89cb55131405757a2121a8,NOM,3.0,1.0,-2.0,1,66.66666666666666
145de39d921295ee0e89cb55131405757a2121a8,WMC,7.0,1.0,-6.0,1,85.71428571428571
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,DIT,0.0,0.0,0.0,1,
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,FANIN,1.0,1.0,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,FANOUT,2.0,2.0,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,LCOM,0.3461538461538461,0.3461538461538461,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,LOC,197.0,197.0,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,NOF,16.0,16.0,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,NOM,26.0,26.0,0.0,1,0.0
147d2d2dc5f8f05f80e90aad0b4e159c28fc448c,WMC,48.0,48.0,0.0,1,0.0
149c15b76361a4d5fd8333477f32059c0444f233,DIT,0.0,0.0,0.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,FANIN,0.0,4.0,4.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,FANOUT,0.0,0.0,0.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,LCOM,-1.0,-1.0,0.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,LOC,2.0,10.0,8.0,1,-400.0
149c15b76361a4d5fd8333477f32059c0444f233,NOF,0.0,8.0,8.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,NOM,0.0,0.0,0.0,1,
149c15b76361a4d5fd8333477f32059c0444f233,WMC,0.0,0.0,0.0,1,
14b779067f7101fc3d91ba6de12c4ad3a14239c0,DIT,0.0,0.0,0.0,1,
14b779067f7101fc3d91ba6de12c4ad3a14239c0,FANIN,1.0,1.0,0.0,1,0.0
14b779067f7101fc3d91ba6de12c4ad3a14239c0,FANOUT,1.0,1.0,0.0,1,0.0
14b779067f7101fc3d91ba6de12c4ad3a14239c0,LCOM,-1.0,-1.0,0.0,1,
14b779067f7101fc3d91ba6de12c4ad3a14239c0,LOC,5.0,5.0,0.0,1,0.0
14b779067f7101fc3d91ba6de12c4ad3a14239c0,NOF,0.0,0.0,0.0,1,
14b779067f7101fc3d91ba6de12c4ad3a14239c0,NOM,1.0,1.0,0.0,1,0.0
14b779067f7101fc3d91ba6de12c4ad3a14239c0,WMC,1.0,1.0,0.0,1,0.0
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,DIT,0.0,0.0,0.0,1,
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,FANIN,1.0,1.0,0.0,1,0.0
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,FANOUT,0.0,0.0,0.0,1,
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,LCOM,0.0,0.0,0.0,1,
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,LOC,6.0,6.0,0.0,1,0.0
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,NOF,1.0,1.0,0.0,1,0.0
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,NOM,1.0,1.0,0.0,1,0.0
14bc23b1d175cc4df4ef06613674f3b60c29a5d4,WMC,1.0,1.0,0.0,1,0.0
14f4c23248ca9a4570f921ad6a407a1feb056644,DIT,0.0,0.0,0.0,1,
14f4c23248ca9a4570f921ad6a407a1feb056644,FANIN,0.0,0.0,0.0,1,
14f4c23248ca9a4570f921ad6a407a1feb056644,FANOUT,1.0,1.0,0.0,1,0.0
14f4c23248ca9a4570f921ad6a407a1feb056644,LCOM,0.0,-1.0,-1.0,1,
14f4c23248ca9a4570f921ad6a407a1feb056644,LOC,26.0,24.0,-2.0,1,7.6923076923076925
14f4c23248ca9a4570f921ad6a407a1feb056644,NOF,1.0,0.0,-1.0,1,100.0
14f4c23248ca9a4570f921ad6a407a1feb056644,NOM,1.0,1.0,0.0,1,0.0
14f4c23248ca9a4570f921ad6a407a1feb056644,WMC,3.0,3.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,DIT,0.0,0.0,0.0,1,
154078fb510192de3143fec619d5e46d9b587ebc,FANIN,1.0,1.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,FANOUT,2.0,2.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,LCOM,1.0,1.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,LOC,54.0,45.0,-9.0,1,16.666666666666664
154078fb510192de3143fec619d5e46d9b587ebc,NOF,3.0,3.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,NOM,2.0,2.0,0.0,1,0.0
154078fb510192de3143fec619d5e46d9b587ebc,WMC,6.0,6.0,0.0,1,0.0
155af75105af294f867643a006269702c572fd32,DIT,0.0,0.0,0.0,1,
155af75105af294f867643a006269702c572fd32,FANIN,4.0,1.0,-3.0,1,75.0
155af75105af294f867643a006269702c572fd32,FANOUT,0.0,1.0,1.0,1,
155af75105af294f867643a006269702c572fd32,LCOM,-1.0,-1.0,0.0,1,
155af75105af294f867643a006269702c572fd32,LOC,14.0,5.0,-9.0,1,64.28571428571429
155af75105af294f867643a006269702c572fd32,NOF,0.0,0.0,0.0,1,
155af75105af294f867643a006269702c572fd32,NOM,12.0,3.0,-9.0,1,75.0
155af75105af294f867643a006269702c572fd32,WMC,12.0,3.0,-9.0,1,75.0
158138460e4a5a93cca9bba1cbd324de1f48b694,DIT,0.0,0.0,0.0,6,
158138460e4a5a93cca9bba1cbd324de1f48b694,FANIN,7.0,10.0,3.0,6,-42.857142857142854
158138460e4a5a93cca9bba1cbd324de1f48b694,FANOUT,12.0,8.0,-4.0,6,33.33333333333333
158138460e4a5a93cca9bba1cbd324de1f48b694,LCOM,1.5,-3.0,-4.5,6,300.0
158138460e4a5a93cca9bba1cbd324de1f48b694,LOC,171.0,60.0,-111.0,6,64.91228070175438
158138460e4a5a93cca9bba1cbd324de1f48b694,NOF,23.0,21.0,-2.0,6,8.695652173913043
158138460e4a5a93cca9bba1cbd324de1f48b694,NOM,42.0,9.0,-33.0,6,78.57142857142857
158138460e4a5a93cca9bba1cbd324de1f48b694,WMC,44.0,9.0,-35.0,6,79.54545454545455
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,DIT,0.0,0.0,0.0,1,
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,FANIN,3.0,3.0,0.0,1,0.0
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,FANOUT,5.0,5.0,0.0,1,0.0
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,LCOM,0.28125,0.2368421052631578,-0.0444078947368422,1,15.789473684210561
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,LOC,407.0,449.0,42.0,1,-10.319410319410318
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,NOF,18.0,20.0,2.0,1,-11.11111111111111
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,NOM,32.0,38.0,6.0,1,-18.75
15b8e6d932ead9860f854bd0e0e84e16f2bbf230,WMC,60.0,70.0,10.0,1,-16.666666666666664
15fec1967be332f79910d7c192d68b03e509db63,DIT,0.0,0.0,0.0,1,
15fec1967be332f79910d7c192d68b03e509db63,FANIN,5.0,5.0,0.0,1,0.0
15fec1967be332f79910d7c192d68b03e509db63,FANOUT,5.0,6.0,1.0,1,-20.0
15fec1967be332f79910d7c192d68b03e509db63,LCOM,0.0,0.0,0.0,1,
15fec1967be332f79910d7c192d68b03e509db63,LOC,59.0,93.0,34.0,1,-57.6271186440678
15fec1967be332f79910d7c192d68b03e509db63,NOF,7.0,8.0,1.0,1,-14.285714285714285
15fec1967be332f79910d7c192d68b03e509db63,NOM,15.0,17.0,2.0,1,-13.333333333333334
15fec1967be332f79910d7c192d68b03e509db63,WMC,17.0,22.0,5.0,1,-29.411764705882355
161028be29b55f259df21253715c8834866f32ee,DIT,0.0,0.0,0.0,3,
161028be29b55f259df21253715c8834866f32ee,FANIN,0.0,0.0,0.0,3,
161028be29b55f259df21253715c8834866f32ee,FANOUT,0.0,0.0,0.0,3,
161028be29b55f259df21253715c8834866f32ee,LCOM,-3.0,-3.0,0.0,3,
161028be29b55f259df21253715c8834866f32ee,LOC,50.0,50.0,0.0,3,0.0
161028be29b55f259df21253715c8834866f32ee,NOF,35.0,35.0,0.0,3,0.0
161028be29b55f259df21253715c8834866f32ee,NOM,0.0,0.0,0.0,3,
161028be29b55f259df21253715c8834866f32ee,WMC,0.0,0.0,0.0,3,
16132983c5cb1a2f309454b24d65b68b3f29b230,DIT,1.0,1.0,0.0,2,0.0
16132983c5cb1a2f309454b24d65b68b3f29b230,FANIN,6.0,5.0,-1.0,2,16.666666666666664
16132983c5cb1a2f309454b24d65b68b3f29b230,FANOUT,1.0,0.0,-1.0,2,100.0
16132983c5cb1a2f309454b24d65b68b3f29b230,LCOM,-2.0,-2.0,0.0,2,
16132983c5cb1a2f309454b24d65b68b3f29b230,LOC,16.0,12.0,-4.0,2,25.0
16132983c5cb1a2f309454b24d65b68b3f29b230,NOF,9.0,5.0,-4.0,2,44.44444444444444
16132983c5cb1a2f309454b24d65b68b3f29b230,NOM,0.0,0.0,0.0,2,
16132983c5cb1a2f309454b24d65b68b3f29b230,WMC,0.0,0.0,0.0,2,
162b7c830332ccd0ef98811b200a32824e50cb54,DIT,0.0,0.0,0.0,1,
162b7c830332ccd0ef98811b200a32824e50cb54,FANIN,1.0,0.0,-1.0,1,100.0
162b7c830332ccd0ef98811b200a32824e50cb54,FANOUT,0.0,0.0,0.0,1,
162b7c830332ccd0ef98811b200a32824e50cb54,LCOM,-1.0,-1.0,0.0,1,
162b7c830332ccd0ef98811b200a32824e50cb54,LOC,2.0,2.0,0.0,1,0.0
162b7c830332ccd0ef98811b200a32824e50cb54,NOF,0.0,0.0,0.0,1,
162b7c830332ccd0ef98811b200a32824e50cb54,NOM,0.0,0.0,0.0,1,
162b7c830332ccd0ef98811b200a32824e50cb54,WMC,0.0,0.0,0.0,1,
163a329cd0c931de194e687d98651e4ea20640f3,DIT,0.0,0.0,0.0,5,
163a329cd0c931de194e687d98651e4ea20640f3,FANIN,4.0,4.0,0.0,5,0.0
163a329cd0c931de194e687d98651e4ea20640f3,FANOUT,6.0,6.0,0.0,5,0.0
163a329cd0c931de194e687d98651e4ea20640f3,LCOM,-3.0,-3.0,0.0,5,
163a329cd0c931de194e687d98651e4ea20640f3,LOC,58.0,58.0,0.0,5,0.0
163a329cd0c931de194e687d98651e4ea20640f3,NOF,10.0,10.0,0.0,5,0.0
163a329cd0c931de194e687d98651e4ea20640f3,NOM,10.0,10.0,0.0,5,0.0
163a329cd0c931de194e687d98651e4ea20640f3,WMC,11.0,11.0,0.0,5,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,DIT,0.0,0.0,0.0,1,
1686f12d0d27a41feec4c9e9a7b716a177b15b08,FANIN,2.0,2.0,0.0,1,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,FANOUT,3.0,3.0,0.0,1,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,LCOM,-1.0,-1.0,0.0,1,
1686f12d0d27a41feec4c9e9a7b716a177b15b08,LOC,5.0,5.0,0.0,1,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,NOF,1.0,1.0,0.0,1,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,NOM,2.0,2.0,0.0,1,0.0
1686f12d0d27a41feec4c9e9a7b716a177b15b08,WMC,2.0,2.0,0.0,1,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,DIT,0.0,0.0,0.0,8,
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,FANIN,10.0,10.0,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,FANOUT,15.0,15.0,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,LCOM,0.3333333333333333,0.3333333333333333,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,LOC,641.0,641.0,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,NOF,8.0,8.0,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,NOM,48.0,48.0,0.0,8,0.0
16d3c64de69ee83f6ad8148edae72a3eaeb9d4fd,WMC,98.0,98.0,0.0,8,0.0
16f07c1d69666bb387c8868156703e7d0e2c1c55,DIT,0.0,0.0,0.0,1,
16f07c1d69666bb387c8868156703e7d0e2c1c55,FANIN,1.0,1.0,0.0,1,0.0
16f07c1d69666bb387c8868156703e7d0e2c1c55,FANOUT,0.0,0.0,0.0,1,
16f07c1d69666bb387c8868156703e7d0e2c1c55,LCOM,-1.0,-1.0,0.0,1,
16f07c1d69666bb387c8868156703e7d0e2c1c55,LOC,6.0,6.0,0.0,1,0.0
16f07c1d69666bb387c8868156703e7d0e2c1c55,NOF,0.0,0.0,0.0,1,
16f07c1d69666bb387c8868156703e7d0e2c1c55,NOM,1.0,1.0,0.0,1,0.0
16f07c1d69666bb387c8868156703e7d0e2c1c55,WMC,1.0,1.0,0.0,1,0.0
17d456f05a18c928b9cdf54848e16323c0e34f60,DIT,0.0,0.0,0.0,1,
17d456f05a18c928b9cdf54848e16323c0e34f60,FANIN,1.0,1.0,0.0,1,0.0
17d456f05a18c928b9cdf54848e16323c0e34f60,FANOUT,0.0,0.0,0.0,1,
17d456f05a18c928b9cdf54848e16323c0e34f60,LCOM,-1.0,-1.0,0.0,1,
17d456f05a18c928b9cdf54848e16323c0e34f60,LOC,6.0,6.0,0.0,1,0.0
17d456f05a18c928b9cdf54848e16323c0e34f60,NOF,0.0,0.0,0.0,1,
17d456f05a18c928b9cdf54848e16323c0e34f60,NOM,1.0,1.0,0.0,1,0.0
17d456f05a18c928b9cdf54848e16323c0e34f60,WMC,1.0,1.0,0.0,1,0.0
17dab6a0f0c681358fca265cfcb78e56bf430d55,DIT,0.0,0.0,0.0,1,
17dab6a0f0c681358fca265cfcb78e56bf430d55,FANIN,0.0,0.0,0.0,1,
17dab6a0f0c681358fca265cfcb78e56bf430d55,FANOUT,0.0,1.0,1.0,1,
17dab6a0f0c681358fca265cfcb78e56bf430d55,LCOM,-1.0,0.0,1.0,1,
17dab6a0f0c681358fca265cfcb78e56bf430d55,LOC,6.0,7.0,1.0,1,-16.666666666666664
17dab6a0f0c681358fca265cfcb78e56bf430d55,NOF,0.0,1.0,1.0,1,
17dab6a0f0c681358fca265cfcb78e56bf430d55,NOM,1.0,1.0,0.0,1,0.0
17dab6a0f0c681358fca265cfcb78e56bf430d55,WMC,1.0,1.0,0.0,1,0.0
17dfebf72a458ea1c19a73933ad8532328c78ddc,DIT,2.0,2.0,0.0,51,0.0
17dfebf72a458ea1c19a73933ad8532328c78ddc,FANIN,56.0,62.0,6.0,51,-10.714285714285714
17dfebf72a458ea1c19a73933ad8532328c78ddc,FANOUT,59.0,65.0,6.0,51,-10.16949152542373
17dfebf72a458ea1c19a73933ad8532328c78ddc,LCOM,-20.047619047619047,-20.047619047619047,0.0,51,
17dfebf72a458ea1c19a73933ad8532328c78ddc,LOC,791.0,791.0,0.0,51,0.0
17dfebf72a458ea1c19a73933ad8532328c78ddc,NOF,143.0,143.0,0.0,51,0.0
17dfebf72a458ea1c19a73933ad8532328c78ddc,NOM,105.0,105.0,0.0,51,0.0
17dfebf72a458ea1c19a73933ad8532328c78ddc,WMC,126.0,126.0,0.0,51,0.0
183298d1077fa2fa2cf4326175e27c5212afdc26,DIT,0.0,0.0,0.0,1,
183298d1077fa2fa2cf4326175e27c5212afdc26,FANIN,0.0,0.0,0.0,1,
183298d1077fa2fa2cf4326175e27c5212afdc26,FANOUT,0.0,1.0,1.0,1,
183298d1077fa2fa2cf4326175e27c5212afdc26,LCOM,-1.0,-1.0,0.0,1,
183298d1077fa2fa2cf4326175e27c5212afdc26,LOC,22.0,32.0,10.0,1,-45.45454545454545
183298d1077fa2fa2cf4326175e27c5212afdc26,NOF,0.0,0.0,0.0,1,
183298d1077fa2fa2cf4326175e27c5212afdc26,NOM,3.0,4.0,1.0,1,-33.33333333333333
183298d1077fa2fa2cf4326175e27c5212afdc26,WMC,3.0,4.0,1.0,1,-33.33333333333333
1853e8efd763c37563dac31e17e9b10f9acb5db5,DIT,0.0,0.0,0.0,1,
1853e8efd763c37563dac31e17e9b10f9acb5db5,FANIN,0.0,0.0,0.0,1,
1853e8efd763c37563dac31e17e9b10f9acb5db5,FANOUT,0.0,1.0,1.0,1,
1853e8efd763c37563dac31e17e9b10f9acb5db5,LCOM,0.0,0.0,0.0,1,
1853e8efd763c37563dac31e17e9b10f9acb5db5,LOC,9.0,11.0,2.0,1,-22.22222222222222
1853e8efd763c37563dac31e17e9b10f9acb5db5,NOF,1.0,2.0,1.0,1,-100.0
1853e8efd763c37563dac31e17e9b10f9acb5db5,NOM,2.0,2.0,0.0,1,0.0
1853e8efd763c37563dac31e17e9b10f9acb5db5,WMC,2.0,2.0,0.0,1,0.0
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,DIT,0.0,0.0,0.0,6,
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,FANIN,19.0,19.0,0.0,6,0.0
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,FANOUT,3.0,3.0,0.0,6,0.0
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,LCOM,-6.0,-6.0,0.0,6,
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,LOC,42.0,42.0,0.0,6,0.0
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,NOF,30.0,30.0,0.0,6,0.0
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,NOM,0.0,0.0,0.0,6,
18763bf14f57e21464d75e973e7a09a6ddb3c5fc,WMC,0.0,0.0,0.0,6,
188296d6641cf85b33bcc6af78861b9a68724466,DIT,0.0,0.0,0.0,1,
188296d6641cf85b33bcc6af78861b9a68724466,FANIN,1.0,1.0,0.0,1,0.0
188296d6641cf85b33bcc6af78861b9a68724466,FANOUT,0.0,0.0,0.0,1,
188296d6641cf85b33bcc6af78861b9a68724466,LCOM,-1.0,-1.0,0.0,1,
188296d6641cf85b33bcc6af78861b9a68724466,LOC,4.0,4.0,0.0,1,0.0
188296d6641cf85b33bcc6af78861b9a68724466,NOF,0.0,0.0,0.0,1,
188296d6641cf85b33bcc6af78861b9a68724466,NOM,2.0,2.0,0.0,1,0.0
188296d6641cf85b33bcc6af78861b9a68724466,WMC,2.0,2.0,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,DIT,0.0,0.0,0.0,1,
18a8c08c64032c1a7eabcecce2d71d9afb738f91,FANIN,2.0,2.0,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,FANOUT,0.0,0.0,0.0,1,
18a8c08c64032c1a7eabcecce2d71d9afb738f91,LCOM,0.5,0.5,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,LOC,44.0,44.0,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,NOF,6.0,6.0,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,NOM,12.0,12.0,0.0,1,0.0
18a8c08c64032c1a7eabcecce2d71d9afb738f91,WMC,12.0,12.0,0.0,1,0.0
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,DIT,0.0,0.0,0.0,1,
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,FANIN,0.0,0.0,0.0,1,
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,FANOUT,3.0,3.0,0.0,1,0.0
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,LCOM,0.0,0.0,0.0,1,
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,LOC,15.0,15.0,0.0,1,0.0
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,NOF,1.0,1.0,0.0,1,0.0
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,NOM,4.0,4.0,0.0,1,0.0
18c5de3aa2b07f91973822a8619bd2d9cf0ed868,WMC,4.0,4.0,0.0,1,0.0
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,DIT,0.0,0.0,0.0,1,
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,FANIN,0.0,0.0,0.0,1,
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,FANOUT,0.0,1.0,1.0,1,
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,LCOM,-1.0,0.0,1.0,1,
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,LOC,4.0,5.0,1.0,1,-25.0
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,NOF,0.0,1.0,1.0,1,
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,NOM,1.0,1.0,0.0,1,0.0
18daba02cf2bb732624e9c75ced2fd39e5cd8cff,WMC,1.0,1.0,0.0,1,0.0
190867dc953abb8a42870ca1f346219120336598,DIT,0.0,0.0,0.0,1,
190867dc953abb8a42870ca1f346219120336598,FANIN,1.0,1.0,0.0,1,0.0
190867dc953abb8a42870ca1f346219120336598,FANOUT,0.0,0.0,0.0,1,
190867dc953abb8a42870ca1f346219120336598,LCOM,0.0165289256198347,0.625,0.6084710743801653,1,-3681.2500000000027
190867dc953abb8a42870ca1f346219120336598,LOC,731.0,31.0,-700.0,1,95.7592339261286
190867dc953abb8a42870ca1f346219120336598,NOF,1.0,3.0,2.0,1,-200.0
190867dc953abb8a42870ca1f346219120336598,NOM,242.0,8.0,-234.0,1,96.69421487603306
190867dc953abb8a42870ca1f346219120336598,WMC,242.0,8.0,-234.0,1,96.69421487603306
19ab26040eec2615c49bfc52c47747021bb82a0c,DIT,0.0,0.0,0.0,3,
19ab26040eec2615c49bfc52c47747021bb82a0c,FANIN,0.0,0.0,0.0,3,
19ab26040eec2615c49bfc52c47747021bb82a0c,FANOUT,8.0,8.0,0.0,3,0.0
19ab26040eec2615c49bfc52c47747021bb82a0c,LCOM,0.0,0.0,0.0,3,
19ab26040eec2615c49bfc52c47747021bb82a0c,LOC,135.0,135.0,0.0,3,0.0
19ab26040eec2615c49bfc52c47747021bb82a0c,NOF,8.0,8.0,0.0,3,0.0
19ab26040eec2615c49bfc52c47747021bb82a0c,NOM,16.0,16.0,0.0,3,0.0
19ab26040eec2615c49bfc52c47747021bb82a0c,WMC,25.0,25.0,0.0,3,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,DIT,0.0,0.0,0.0,1,
19c728bc78a4725f7c6da90a5858bd5cc7f00492,FANIN,0.0,0.0,0.0,1,
19c728bc78a4725f7c6da90a5858bd5cc7f00492,FANOUT,1.0,1.0,0.0,1,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,LCOM,1.0,1.0,0.0,1,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,LOC,32.0,32.0,0.0,1,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,NOF,1.0,1.0,0.0,1,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,NOM,4.0,4.0,0.0,1,0.0
19c728bc78a4725f7c6da90a5858bd5cc7f00492,WMC,4.0,4.0,0.0,1,0.0
19f285ff6ef47a4f007f35d2bd376ea788a48334,DIT,0.0,0.0,0.0,1,
19f285ff6ef47a4f007f35d2bd376ea788a48334,FANIN,1.0,1.0,0.0,1,0.0
19f285ff6ef47a4f007f35d2bd376ea788a48334,FANOUT,0.0,0.0,0.0,1,
19f285ff6ef47a4f007f35d2bd376ea788a48334,LCOM,0.0,0.0,0.0,1,
19f285ff6ef47a4f007f35d2bd376ea788a48334,LOC,40.0,45.0,5.0,1,-12.5
19f285ff6ef47a4f007f35d2bd376ea788a48334,NOF,2.0,2.0,0.0,1,0.0
19f285ff6ef47a4f007f35d2bd376ea788a48334,NOM,4.0,4.0,0.0,1,0.0
19f285ff6ef47a4f007f35d2bd376ea788a48334,WMC,8.0,8.0,0.0,1,0.0
19f3722c1a830e23fca1102b01f533070b7fbbe2,DIT,0.0,0.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,FANIN,0.0,0.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,FANOUT,0.0,0.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,LCOM,-1.0,-1.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,LOC,2.0,2.0,0.0,1,0.0
19f3722c1a830e23fca1102b01f533070b7fbbe2,NOF,0.0,0.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,NOM,0.0,0.0,0.0,1,
19f3722c1a830e23fca1102b01f533070b7fbbe2,WMC,0.0,0.0,0.0,1,
1a15c048bc072b6565a77ea2f66d4c635573003c,DIT,0.0,0.0,0.0,3,
1a15c048bc072b6565a77ea2f66d4c635573003c,FANIN,1.0,2.0,1.0,3,-100.0
1a15c048bc072b6565a77ea2f66d4c635573003c,FANOUT,1.0,2.0,1.0,3,-100.0
1a15c048bc072b6565a77ea2f66d4c635573003c,LCOM,-2.0,-2.0,0.0,3,
1a15c048bc072b6565a77ea2f66d4c635573003c,LOC,69.0,35.0,-34.0,3,49.275362318840585
1a15c048bc072b6565a77ea2f66d4c635573003c,NOF,13.0,6.0,-7.0,3,53.84615384615385
1a15c048bc072b6565a77ea2f66d4c635573003c,NOM,3.0,3.0,0.0,3,0.0
1a15c048bc072b6565a77ea2f66d4c635573003c,WMC,8.0,6.0,-2.0,3,25.0
1a451081fb09538ca86e12e85ebde71fcb305a83,DIT,0.0,0.0,0.0,1,
1a451081fb09538ca86e12e85ebde71fcb305a83,FANIN,2.0,2.0,0.0,1,0.0
1a451081fb09538ca86e12e85ebde71fcb305a83,FANOUT,0.0,0.0,0.0,1,
1a451081fb09538ca86e12e85ebde71fcb305a83,LCOM,0.2222222222222222,0.2222222222222222,0.0,1,0.0
1a451081fb09538ca86e12e85ebde71fcb305a83,LOC,39.0,39.0,0.0,1,0.0
1a451081fb09538ca86e12e85ebde71fcb305a83,NOF,4.0,4.0,0.0,1,0.0
1a451081fb09538ca86e12e85ebde71fcb305a83,NOM,9.0,9.0,0.0,1,0.0
1a451081fb09538ca86e12e85ebde71fcb305a83,WMC,9.0,9.0,0.0,1,0.0
1a8814f47863e61e3990b5aff29266509b4b6796,DIT,0.0,0.0,0.0,1,
1a8814f47863e61e3990b5aff29266509b4b6796,FANIN,4.0,4.0,0.0,1,0.0
