commit_sha,metric,before_total,after_total,delta_total,observation_count,improvement_rate_pct
4ba729a94c2a3f845e1930a911fd534a399f8e53,LOC,4.0,4.0,0.0,1,0.0
4ba729a94c2a3f845e1930a911fd534a399f8e53,PC,1.0,1.0,0.0,1,0.0
4ba7934c155a1a1186cd50af094c98d9c0610c05,CC,40.0,32.0,-8.0,28,20.0
4ba7934c155a1a1186cd50af094c98d9c0610c05,LOC,446.0,206.0,-240.0,28,53.81165919282511
4ba7934c155a1a1186cd50af094c98d9c0610c05,PC,57.0,36.0,-21.0,28,36.84210526315789
4bab7108837a5a94bcdcbccb68fd3c8ec715c6cf,CC,1.0,1.0,0.0,1,0.0
4bab7108837a5a94bcdcbccb68fd3c8ec715c6cf,LOC,7.0,9.0,2.0,1,-28.57142857142857
4bab7108837a5a94bcdcbccb68fd3c8ec715c6cf,PC,2.0,4.0,2.0,1,-100.0
4bac2acb24c3efe15cacd3c4072c0b18b701c013,CC,6.0,4.0,-2.0,2,33.33333333333333
4bac2acb24c3efe15cacd3c4072c0b18b701c013,LOC,48.0,30.0,-18.0,2,37.5
4bac2acb24c3efe15cacd3c4072c0b18b701c013,PC,0.0,0.0,0.0,2,
4bb299a079cade3f7bcb4538d763d6156a0eeb17,CC,1.0,2.0,1.0,1,-100.0
4bb299a079cade3f7bcb4538d763d6156a0eeb17,LOC,4.0,8.0,4.0,1,-100.0
4bb299a079cade3f7bcb4538d763d6156a0eeb17,PC,1.0,2.0,1.0,1,-100.0
4bca9004524b6de1010a7b6c62f10ac80c515712,CC,8.0,8.0,0.0,1,0.0
4bca9004524b6de1010a7b6c62f10ac80c515712,LOC,32.0,35.0,3.0,1,-9.375
4bca9004524b6de1010a7b6c62f10ac80c515712,PC,3.0,3.0,0.0,1,0.0
4be4677c8e5fb0155545c08ab0657ae806d2f690,CC,1.0,1.0,0.0,1,0.0
4be4677c8e5fb0155545c08ab0657ae806d2f690,LOC,3.0,3.0,0.0,1,0.0
4be4677c8e5fb0155545c08ab0657ae806d2f690,PC,0.0,0.0,0.0,1,
4bf9f6f7144c9cb019343a6717b642b99931c74f,CC,9.0,9.0,0.0,7,0.0
4bf9f6f7144c9cb019343a6717b642b99931c74f,LOC,47.0,47.0,0.0,7,0.0
4bf9f6f7144c9cb019343a6717b642b99931c74f,PC,9.0,9.0,0.0,7,0.0
4c28293b0b45ab7bf5b85b6379ac9d1f85adf782,CC,1.0,2.0,1.0,1,-100.0
4c28293b0b45ab7bf5b85b6379ac9d1f85adf782,LOC,3.0,6.0,3.0,1,-100.0
4c28293b0b45ab7bf5b85b6379ac9d1f85adf782,PC,1.0,1.0,0.0,1,0.0
4c3b083dc133c36db7da93e7c776208e1911a52e,CC,1.0,1.0,0.0,1,0.0
4c3b083dc133c36db7da93e7c776208e1911a52e,LOC,2.0,2.0,0.0,1,0.0
4c3b083dc133c36db7da93e7c776208e1911a52e,PC,2.0,3.0,1.0,1,-50.0
4c53c0bf0db95694667c9438fee806ab6c5fe8a7,CC,2.0,2.0,0.0,2,0.0
4c53c0bf0db95694667c9438fee806ab6c5fe8a7,LOC,8.0,7.0,-1.0,2,12.5
4c53c0bf0db95694667c9438fee806ab6c5fe8a7,PC,2.0,2.0,0.0,2,0.0
4c5cef2a9b14cb1caae43d7fe7ceccd0bbb58be0,CC,1.0,1.0,0.0,1,0.0
4c5cef2a9b14cb1caae43d7fe7ceccd0bbb58be0,LOC,5.0,5.0,0.0,1,0.0
4c5cef2a9b14cb1caae43d7fe7ceccd0bbb58be0,PC,2.0,3.0,1.0,1,-50.0
4ca4c9315bd1abaac212d4debc8991a47610657e,CC,14.0,13.0,-1.0,7,7.142857142857142
4ca4c9315bd1abaac212d4debc8991a47610657e,LOC,91.0,78.0,-13.0,7,14.285714285714285
4ca4c9315bd1abaac212d4debc8991a47610657e,PC,11.0,12.0,1.0,7,-9.090909090909092
4cb8413de8ec4cdf108eef6f729770896c04c5a9,CC,3.0,3.0,0.0,2,0.0
4cb8413de8ec4cdf108eef6f729770896c04c5a9,LOC,18.0,22.0,4.0,2,-22.22222222222222
4cb8413de8ec4cdf108eef6f729770896c04c5a9,PC,10.0,13.0,3.0,2,-30.0
4cba0ed3d4db0ee5897b8f9efc46d486f4f6bb8d,CC,5.0,7.0,2.0,2,-40.0
4cba0ed3d4db0ee5897b8f9efc46d486f4f6bb8d,LOC,26.0,34.0,8.0,2,-30.76923076923077
4cba0ed3d4db0ee5897b8f9efc46d486f4f6bb8d,PC,9.0,11.0,2.0,2,-22.22222222222222
4ccbb70313a6ab624bebb9767846eb75ed8157d8,CC,1.0,1.0,0.0,1,0.0
4ccbb70313a6ab624bebb9767846eb75ed8157d8,LOC,15.0,15.0,0.0,1,0.0
4ccbb70313a6ab624bebb9767846eb75ed8157d8,PC,3.0,4.0,1.0,1,-33.33333333333333
4cce5be3862aac14853399994d096e53b6049012,CC,1.0,1.0,0.0,1,0.0
4cce5be3862aac14853399994d096e53b6049012,LOC,7.0,6.0,-1.0,1,14.285714285714285
4cce5be3862aac14853399994d096e53b6049012,PC,5.0,4.0,-1.0,1,20.0
4cd9d88f0f3db59fbffb0451c8232ef7f713f50a,CC,6.0,5.0,-1.0,2,16.666666666666664
4cd9d88f0f3db59fbffb0451c8232ef7f713f50a,LOC,22.0,17.0,-5.0,2,22.727272727272727
4cd9d88f0f3db59fbffb0451c8232ef7f713f50a,PC,0.0,0.0,0.0,2,
4cda18486800cfa42fd4872242ba687b07fd2676,CC,1.0,1.0,0.0,1,0.0
4cda18486800cfa42fd4872242ba687b07fd2676,LOC,3.0,3.0,0.0,1,0.0
4cda18486800cfa42fd4872242ba687b07fd2676,PC,0.0,0.0,0.0,1,
4cee76a04a1505b5f3bd02b9dae4874441e72463,CC,15.0,15.0,0.0,6,0.0
4cee76a04a1505b5f3bd02b9dae4874441e72463,LOC,71.0,64.0,-7.0,6,9.859154929577464
4cee76a04a1505b5f3bd02b9dae4874441e72463,PC,8.0,10.0,2.0,6,-25.0
4cfc3682681f402daee628689395da959c4b531d,CC,1.0,1.0,0.0,1,0.0
4cfc3682681f402daee628689395da959c4b531d,LOC,3.0,4.0,1.0,1,-33.33333333333333
4cfc3682681f402daee628689395da959c4b531d,PC,1.0,2.0,1.0,1,-100.0
4d28f7f298f1ee0766bd95eea52767fbe1239a4a,CC,7.0,8.0,1.0,2,-14.285714285714285
4d28f7f298f1ee0766bd95eea52767fbe1239a4a,LOC,26.0,31.0,5.0,2,-19.230769230769234
4d28f7f298f1ee0766bd95eea52767fbe1239a4a,PC,9.0,11.0,2.0,2,-22.22222222222222
4d2df598852e9834583839495bfe2638ad10ba13,CC,3.0,3.0,0.0,3,0.0
4d2df598852e9834583839495bfe2638ad10ba13,LOC,9.0,9.0,0.0,3,0.0
4d2df598852e9834583839495bfe2638ad10ba13,PC,0.0,0.0,0.0,3,
4d460f071e73acbb259228285752a05b715c5feb,CC,32.0,24.0,-8.0,2,25.0
4d460f071e73acbb259228285752a05b715c5feb,LOC,258.0,167.0,-91.0,2,35.27131782945737
4d460f071e73acbb259228285752a05b715c5feb,PC,4.0,8.0,4.0,2,-100.0
4d49a224801184093a715846f5ffc549f7ebc10b,CC,3.0,3.0,0.0,3,0.0
4d49a224801184093a715846f5ffc549f7ebc10b,LOC,13.0,13.0,0.0,3,0.0
4d49a224801184093a715846f5ffc549f7ebc10b,PC,7.0,7.0,0.0,3,0.0
4d50b8331ac7e01c569f3ff561103f651ee0b5ad,CC,1.0,1.0,0.0,1,0.0
4d50b8331ac7e01c569f3ff561103f651ee0b5ad,LOC,4.0,6.0,2.0,1,-50.0
4d50b8331ac7e01c569f3ff561103f651ee0b5ad,PC,2.0,3.0,1.0,1,-50.0
4d71c8b95060f3db8753bc79de1b5685b2ad291d,CC,12.0,7.0,-5.0,2,41.66666666666667
4d71c8b95060f3db8753bc79de1b5685b2ad291d,LOC,68.0,39.0,-29.0,2,42.64705882352941
4d71c8b95060f3db8753bc79de1b5685b2ad291d,PC,2.0,3.0,1.0,2,-50.0
4d753cf8a51a8e6ad23e8c177d335edabeb951ef,CC,4.0,8.0,4.0,2,-100.0
4d753cf8a51a8e6ad23e8c177d335edabeb951ef,LOC,46.0,61.0,15.0,2,-32.608695652173914
4d753cf8a51a8e6ad23e8c177d335edabeb951ef,PC,2.0,2.0,0.0,2,0.0
4d8945b45b712283ba256d4bfb445950366f9807,CC,4.0,4.0,0.0,4,0.0
4d8945b45b712283ba256d4bfb445950366f9807,LOC,9.0,9.0,0.0,4,0.0
4d8945b45b712283ba256d4bfb445950366f9807,PC,8.0,8.0,0.0,4,0.0
4d8d6a5cec0456485efbb91b628f643012eb2c63,CC,1.0,1.0,0.0,1,0.0
4d8d6a5cec0456485efbb91b628f643012eb2c63,LOC,0.0,0.0,0.0,1,
4d8d6a5cec0456485efbb91b628f643012eb2c63,PC,1.0,1.0,0.0,1,0.0
4d8fd1b794eb6d6f8c110c971e14493805199332,CC,8.0,10.0,2.0,1,-25.0
4d8fd1b794eb6d6f8c110c971e14493805199332,LOC,34.0,45.0,11.0,1,-32.35294117647059
4d8fd1b794eb6d6f8c110c971e14493805199332,PC,1.0,1.0,0.0,1,0.0
4d97b474ab96332a6b6c03d1554eb5a720fe0c0c,CC,9.0,11.0,2.0,2,-22.22222222222222
4d97b474ab96332a6b6c03d1554eb5a720fe0c0c,LOC,5.0,7.0,2.0,2,-40.0
4d97b474ab96332a6b6c03d1554eb5a720fe0c0c,PC,7.0,11.0,4.0,2,-57.14285714285714
4dafd9640bc966527d5005a7cc8f8a7aa07886b8,CC,1.0,1.0,0.0,1,0.0
4dafd9640bc966527d5005a7cc8f8a7aa07886b8,LOC,11.0,10.0,-1.0,1,9.090909090909092
4dafd9640bc966527d5005a7cc8f8a7aa07886b8,PC,0.0,0.0,0.0,1,
4dbc651f63667b8fbb77dcaca92913d6a349df4a,CC,1.0,1.0,0.0,1,0.0
4dbc651f63667b8fbb77dcaca92913d6a349df4a,LOC,22.0,22.0,0.0,1,0.0
4dbc651f63667b8fbb77dcaca92913d6a349df4a,PC,1.0,1.0,0.0,1,0.0
4dc2d93167e98631c02f64242a7b8206a18948bd,CC,1.0,1.0,0.0,1,0.0
4dc2d93167e98631c02f64242a7b8206a18948bd,LOC,5.0,5.0,0.0,1,0.0
4dc2d93167e98631c02f64242a7b8206a18948bd,PC,0.0,0.0,0.0,1,
4dcc66fba99121da5708a9acf729d7ea740df5e9,CC,6.0,6.0,0.0,3,0.0
4dcc66fba99121da5708a9acf729d7ea740df5e9,LOC,48.0,48.0,0.0,3,0.0
4dcc66fba99121da5708a9acf729d7ea740df5e9,PC,4.0,4.0,0.0,3,0.0
4dcd2a59a0a712a5d99bb2c1724cd854fdf421fd,CC,1.0,1.0,0.0,1,0.0
4dcd2a59a0a712a5d99bb2c1724cd854fdf421fd,LOC,5.0,5.0,0.0,1,0.0
4dcd2a59a0a712a5d99bb2c1724cd854fdf421fd,PC,3.0,3.0,0.0,1,0.0
4dd1407582639eb6cd26d986564ad9ef3b1649e1,CC,5.0,5.0,0.0,2,0.0
4dd1407582639eb6cd26d986564ad9ef3b1649e1,LOC,24.0,24.0,0.0,2,0.0
4dd1407582639eb6cd26d986564ad9ef3b1649e1,PC,10.0,6.0,-4.0,2,40.0
4ddb12d5037be22b7a2e703effa1325b20c7fb92,CC,5.0,5.0,0.0,2,0.0
4ddb12d5037be22b7a2e703effa1325b20c7fb92,LOC,19.0,19.0,0.0,2,0.0
4ddb12d5037be22b7a2e703effa1325b20c7fb92,PC,3.0,3.0,0.0,2,0.0
4ddbb332d549fd057cd2c8bbdd07edcf524d52de,CC,4.0,4.0,0.0,1,0.0
4ddbb332d549fd057cd2c8bbdd07edcf524d52de,LOC,26.0,25.0,-1.0,1,3.8461538461538463
4ddbb332d549fd057cd2c8bbdd07edcf524d52de,PC,3.0,2.0,-1.0,1,33.33333333333333
4df56d91ea964343ba5c94462766f65e00316ed2,CC,1.0,1.0,0.0,1,0.0
4df56d91ea964343ba5c94462766f65e00316ed2,LOC,4.0,7.0,3.0,1,-75.0
4df56d91ea964343ba5c94462766f65e00316ed2,PC,2.0,5.0,3.0,1,-150.0
4e03aeae31b25920c3e5cd17741532df39bbcfe9,CC,4.0,4.0,0.0,2,0.0
4e03aeae31b25920c3e5cd17741532df39bbcfe9,LOC,16.0,16.0,0.0,2,0.0
4e03aeae31b25920c3e5cd17741532df39bbcfe9,PC,3.0,3.0,0.0,2,0.0
4e1688c65b7534649bbbfa55d2820d118820dbcd,CC,3.0,3.0,0.0,2,0.0
4e1688c65b7534649bbbfa55d2820d118820dbcd,LOC,9.0,12.0,3.0,2,-33.33333333333333
4e1688c65b7534649bbbfa55d2820d118820dbcd,PC,1.0,3.0,2.0,2,-200.0
4e2c46a03182bb106cf282502d345dbd8d0a6499,CC,1.0,1.0,0.0,1,0.0
4e2c46a03182bb106cf282502d345dbd8d0a6499,LOC,4.0,4.0,0.0,1,0.0
4e2c46a03182bb106cf282502d345dbd8d0a6499,PC,2.0,1.0,-1.0,1,50.0
4e2f8de0bc1a85ac179c1595eaf624498fa64668,CC,21.0,21.0,0.0,2,0.0
4e2f8de0bc1a85ac179c1595eaf624498fa64668,LOC,143.0,148.0,5.0,2,-3.4965034965034967
4e2f8de0bc1a85ac179c1595eaf624498fa64668,PC,1.0,1.0,0.0,2,0.0
4e38bdabe91aee76ae4b1142fd88fd39a580cce8,CC,1.0,1.0,0.0,1,0.0
4e38bdabe91aee76ae4b1142fd88fd39a580cce8,LOC,4.0,5.0,1.0,1,-25.0
4e38bdabe91aee76ae4b1142fd88fd39a580cce8,PC,2.0,3.0,1.0,1,-50.0
4e5c6ccd5aa2a7cff921062402e606b30ca4eb8f,CC,1.0,1.0,0.0,1,0.0
4e5c6ccd5aa2a7cff921062402e606b30ca4eb8f,LOC,0.0,0.0,0.0,1,
4e5c6ccd5aa2a7cff921062402e606b30ca4eb8f,PC,2.0,2.0,0.0,1,0.0
4e6dbbd49bdff6154a27da33848ee61c7c6604c2,CC,24.0,14.0,-10.0,2,41.66666666666667
4e6dbbd49bdff6154a27da33848ee61c7c6604c2,LOC,204.0,109.0,-95.0,2,46.568627450980394
4e6dbbd49bdff6154a27da33848ee61c7c6604c2,PC,2.0,2.0,0.0,2,0.0
4e73c01855b563b7109bf24054053687c98269c8,CC,4.0,4.0,0.0,1,0.0
4e73c01855b563b7109bf24054053687c98269c8,LOC,36.0,37.0,1.0,1,-2.7777777777777777
4e73c01855b563b7109bf24054053687c98269c8,PC,1.0,1.0,0.0,1,0.0
4ea5fa301b8e8a1bf571b122fdd74a411fcb6b47,CC,8.0,14.0,6.0,1,-75.0
4ea5fa301b8e8a1bf571b122fdd74a411fcb6b47,LOC,83.0,116.0,33.0,1,-39.75903614457831
4ea5fa301b8e8a1bf571b122fdd74a411fcb6b47,PC,7.0,8.0,1.0,1,-14.285714285714285
4ea6c10cc8eecb04be18c7dff19930055dcb35d8,CC,5.0,5.0,0.0,5,0.0
4ea6c10cc8eecb04be18c7dff19930055dcb35d8,LOC,18.0,18.0,0.0,5,0.0
4ea6c10cc8eecb04be18c7dff19930055dcb35d8,PC,3.0,5.0,2.0,5,-66.66666666666666
4eabdc3b64ee8eab5af8fe573f7acfc6641de248,CC,1.0,1.0,0.0,1,0.0
4eabdc3b64ee8eab5af8fe573f7acfc6641de248,LOC,0.0,0.0,0.0,1,
4eabdc3b64ee8eab5af8fe573f7acfc6641de248,PC,1.0,1.0,0.0,1,0.0
4eb6079545f4220f9abb03a08ddb3d5a9d846876,CC,1.0,1.0,0.0,1,0.0
4eb6079545f4220f9abb03a08ddb3d5a9d846876,LOC,3.0,4.0,1.0,1,-33.33333333333333
4eb6079545f4220f9abb03a08ddb3d5a9d846876,PC,1.0,2.0,1.0,1,-100.0
4eb6b59bc20e6905e23419d861647a579550a6b9,CC,2.0,2.0,0.0,2,0.0
4eb6b59bc20e6905e23419d861647a579550a6b9,LOC,7.0,12.0,5.0,2,-71.42857142857143
4eb6b59bc20e6905e23419d861647a579550a6b9,PC,3.0,5.0,2.0,2,-66.66666666666666
4eccb36a6eb67ad810a47e22aa3d57667430ed94,CC,4.0,3.0,-1.0,2,25.0
4eccb36a6eb67ad810a47e22aa3d57667430ed94,LOC,38.0,19.0,-19.0,2,50.0
4eccb36a6eb67ad810a47e22aa3d57667430ed94,PC,2.0,3.0,1.0,2,-50.0
4ed1e0c623c14faa6ae843ad2fe9fcf41b654d0e,CC,6.0,6.0,0.0,5,0.0
4ed1e0c623c14faa6ae843ad2fe9fcf41b654d0e,LOC,18.0,18.0,0.0,5,0.0
4ed1e0c623c14faa6ae843ad2fe9fcf41b654d0e,PC,8.0,8.0,0.0,5,0.0
4ee2a262c381bc1cbe9ae4b7829d2f416f0a5fc3,CC,2.0,2.0,0.0,2,0.0
4ee2a262c381bc1cbe9ae4b7829d2f416f0a5fc3,LOC,15.0,15.0,0.0,2,0.0
4ee2a262c381bc1cbe9ae4b7829d2f416f0a5fc3,PC,2.0,2.0,0.0,2,0.0
4ef37d6657d782acd2dda00593413d2f90d48c1a,CC,13.0,10.0,-3.0,5,23.076923076923077
4ef37d6657d782acd2dda00593413d2f90d48c1a,LOC,69.0,54.0,-15.0,5,21.73913043478261
4ef37d6657d782acd2dda00593413d2f90d48c1a,PC,8.0,6.0,-2.0,5,25.0
4f1e0b0c3dbc4b8ef87623f16174c9e5a7a7e31c,CC,9.0,6.0,-3.0,3,33.33333333333333
4f1e0b0c3dbc4b8ef87623f16174c9e5a7a7e31c,LOC,69.0,58.0,-11.0,3,15.942028985507244
4f1e0b0c3dbc4b8ef87623f16174c9e5a7a7e31c,PC,12.0,14.0,2.0,3,-16.666666666666664
4f4617278dcda9baababe4cfe410b5999ab5fc01,CC,40.0,63.0,23.0,13,-57.49999999999999
4f4617278dcda9baababe4cfe410b5999ab5fc01,LOC,138.0,221.0,83.0,13,-60.14492753623188
4f4617278dcda9baababe4cfe410b5999ab5fc01,PC,40.0,31.0,-9.0,13,22.5
4f604f8702d8a8bffc13f8394fa8769554917efb,CC,6.0,5.0,-1.0,2,16.666666666666664
4f604f8702d8a8bffc13f8394fa8769554917efb,LOC,102.0,76.0,-26.0,2,25.49019607843137
4f604f8702d8a8bffc13f8394fa8769554917efb,PC,4.0,7.0,3.0,2,-75.0
4f6d95c5a4ae708f16d517913703caa9252ba590,CC,6.0,6.0,0.0,6,0.0
4f6d95c5a4ae708f16d517913703caa9252ba590,LOC,18.0,18.0,0.0,6,0.0
4f6d95c5a4ae708f16d517913703caa9252ba590,PC,7.0,7.0,0.0,6,0.0
4f71555f6566a75ef71e2b94cbdea9aaf5a122f2,CC,1.0,1.0,0.0,1,0.0
4f71555f6566a75ef71e2b94cbdea9aaf5a122f2,LOC,13.0,9.0,-4.0,1,30.76923076923077
4f71555f6566a75ef71e2b94cbdea9aaf5a122f2,PC,0.0,0.0,0.0,1,
4fafa1a790abec3e372044e9fec78d4c02b7c9c5,CC,1.0,1.0,0.0,1,0.0
4fafa1a790abec3e372044e9fec78d4c02b7c9c5,LOC,3.0,4.0,1.0,1,-33.33333333333333
4fafa1a790abec3e372044e9fec78d4c02b7c9c5,PC,1.0,2.0,1.0,1,-100.0
4fd1ec9d2a52e4646bcaba872211aff6219c6e04,CC,1.0,2.0,1.0,1,-100.0
4fd1ec9d2a52e4646bcaba872211aff6219c6e04,LOC,8.0,17.0,9.0,1,-112.5
4fd1ec9d2a52e4646bcaba872211aff6219c6e04,PC,1.0,0.0,-1.0,1,100.0
4fe40d6cd4fc3f80c2aacf59c7f4c98ea2599a76,CC,30.0,18.0,-12.0,4,40.0
4fe40d6cd4fc3f80c2aacf59c7f4c98ea2599a76,LOC,122.0,80.0,-42.0,4,34.42622950819672
4fe40d6cd4fc3f80c2aacf59c7f4c98ea2599a76,PC,4.0,4.0,0.0,4,0.0
4fe4df96b64a848ebac72090ac913cd2dcdf32c0,CC,1.0,1.0,0.0,1,0.0
4fe4df96b64a848ebac72090ac913cd2dcdf32c0,LOC,9.0,9.0,0.0,1,0.0
4fe4df96b64a848ebac72090ac913cd2dcdf32c0,PC,2.0,2.0,0.0,1,0.0
4fe762796be9be0aef8a497a9eb4602ec2294aac,CC,18.0,17.0,-1.0,5,5.555555555555555
4fe762796be9be0aef8a497a9eb4602ec2294aac,LOC,120.0,133.0,13.0,5,-10.833333333333334
4fe762796be9be0aef8a497a9eb4602ec2294aac,PC,4.0,5.0,1.0,5,-25.0
4fe7f4fcb00ae741c7eb813670eca39b4c0e9579,CC,2.0,3.0,1.0,2,-50.0
4fe7f4fcb00ae741c7eb813670eca39b4c0e9579,LOC,14.0,12.0,-2.0,2,14.285714285714285
4fe7f4fcb00ae741c7eb813670eca39b4c0e9579,PC,0.0,0.0,0.0,2,
502277a9d8176ccced9e85bcd1d488298765259d,CC,1.0,1.0,0.0,1,0.0
502277a9d8176ccced9e85bcd1d488298765259d,LOC,8.0,9.0,1.0,1,-12.5
502277a9d8176ccced9e85bcd1d488298765259d,PC,6.0,7.0,1.0,1,-16.666666666666664
5023bc533b870c1061c846711924305a72f349d6,CC,54.0,36.0,-18.0,18,33.33333333333333
5023bc533b870c1061c846711924305a72f349d6,LOC,291.0,217.0,-74.0,18,25.42955326460481
5023bc533b870c1061c846711924305a72f349d6,PC,69.0,35.0,-34.0,18,49.275362318840585
5027b07ebce5cd53df3eb8e134ee5493f35a324a,CC,13.0,13.0,0.0,4,0.0
5027b07ebce5cd53df3eb8e134ee5493f35a324a,LOC,104.0,104.0,0.0,4,0.0
5027b07ebce5cd53df3eb8e134ee5493f35a324a,PC,6.0,6.0,0.0,4,0.0
5033517a6e50a869dc9c343d083403c170d04d2e,CC,67.0,75.0,8.0,1,-11.940298507462686
5033517a6e50a869dc9c343d083403c170d04d2e,LOC,403.0,432.0,29.0,1,-7.196029776674938
5033517a6e50a869dc9c343d083403c170d04d2e,PC,1.0,1.0,0.0,1,0.0
503fb5bd0f3de2ba8f6ad4868a063d9e28e2cfe3,CC,4.0,4.0,0.0,2,0.0
503fb5bd0f3de2ba8f6ad4868a063d9e28e2cfe3,LOC,16.0,16.0,0.0,2,0.0
503fb5bd0f3de2ba8f6ad4868a063d9e28e2cfe3,PC,2.0,2.0,0.0,2,0.0
50795fd1d73498123123ca32d26d9491e760aedf,CC,3.0,2.0,-1.0,1,33.33333333333333
50795fd1d73498123123ca32d26d9491e760aedf,LOC,10.0,6.0,-4.0,1,40.0
50795fd1d73498123123ca32d26d9491e760aedf,PC,1.0,1.0,0.0,1,0.0
50995109e37ce9dc2af5db189861ee627d1c6c50,CC,2.0,2.0,0.0,1,0.0
50995109e37ce9dc2af5db189861ee627d1c6c50,LOC,5.0,5.0,0.0,1,0.0
50995109e37ce9dc2af5db189861ee627d1c6c50,PC,0.0,0.0,0.0,1,
50a6abb7abd858d9dd57ae98b9d3c2af78adc0cb,CC,84.0,59.0,-25.0,22,29.761904761904763
50a6abb7abd858d9dd57ae98b9d3c2af78adc0cb,LOC,463.0,354.0,-109.0,22,23.542116630669547
50a6abb7abd858d9dd57ae98b9d3c2af78adc0cb,PC,23.0,17.0,-6.0,22,26.08695652173913
50bccc572074707e00b1e412f35d26795812ee5c,CC,1.0,1.0,0.0,1,0.0
50bccc572074707e00b1e412f35d26795812ee5c,LOC,3.0,3.0,0.0,1,0.0
50bccc572074707e00b1e412f35d26795812ee5c,PC,3.0,3.0,0.0,1,0.0
50ca30971c38117294b935bc059fd6e6929f35f8,CC,9.0,9.0,0.0,9,0.0
50ca30971c38117294b935bc059fd6e6929f35f8,LOC,36.0,34.0,-2.0,9,5.555555555555555
50ca30971c38117294b935bc059fd6e6929f35f8,PC,5.0,6.0,1.0,9,-20.0
50ceb100fc0fc2f565ab8e63300ec1131974cf04,CC,1.0,1.0,0.0,1,0.0
50ceb100fc0fc2f565ab8e63300ec1131974cf04,LOC,3.0,4.0,1.0,1,-33.33333333333333
50ceb100fc0fc2f565ab8e63300ec1131974cf04,PC,1.0,2.0,1.0,1,-100.0
50d684ad0d71cf743ec8223975022221ce088d6f,CC,1.0,1.0,0.0,1,0.0
50d684ad0d71cf743ec8223975022221ce088d6f,LOC,6.0,8.0,2.0,1,-33.33333333333333
50d684ad0d71cf743ec8223975022221ce088d6f,PC,4.0,6.0,2.0,1,-50.0
50dcbff2590655a5eb095aa7c6bbd13dea17d0dd,CC,23.0,14.0,-9.0,4,39.130434782608695
50dcbff2590655a5eb095aa7c6bbd13dea17d0dd,LOC,110.0,53.0,-57.0,4,51.81818181818182
50dcbff2590655a5eb095aa7c6bbd13dea17d0dd,PC,6.0,8.0,2.0,4,-33.33333333333333
50e5f87c4042f9eb1250b57036fc45edf1674e22,CC,8.0,5.0,-3.0,2,37.5
50e5f87c4042f9eb1250b57036fc45edf1674e22,LOC,152.0,68.0,-84.0,2,55.26315789473685
50e5f87c4042f9eb1250b57036fc45edf1674e22,PC,2.0,3.0,1.0,2,-50.0
50ece6687f89cfb7c70cf8bae08b3474736ab628,CC,3.0,3.0,0.0,3,0.0
50ece6687f89cfb7c70cf8bae08b3474736ab628,LOC,15.0,15.0,0.0,3,0.0
50ece6687f89cfb7c70cf8bae08b3474736ab628,PC,8.0,8.0,0.0,3,0.0
50ee4747bb1547d3d45024ba438910769b5ed259,CC,3.0,3.0,0.0,3,0.0
50ee4747bb1547d3d45024ba438910769b5ed259,LOC,11.0,11.0,0.0,3,0.0
50ee4747bb1547d3d45024ba438910769b5ed259,PC,0.0,0.0,0.0,3,
50f91d425efc25eed5cbfb2d261e9161863ea22d,CC,1.0,1.0,0.0,1,0.0
50f91d425efc25eed5cbfb2d261e9161863ea22d,LOC,0.0,0.0,0.0,1,
50f91d425efc25eed5cbfb2d261e9161863ea22d,PC,1.0,1.0,0.0,1,0.0
51128841c3609ba0110bd774cbbe3412eb12d301,CC,2.0,2.0,0.0,2,0.0
51128841c3609ba0110bd774cbbe3412eb12d301,LOC,6.0,6.0,0.0,2,0.0
51128841c3609ba0110bd774cbbe3412eb12d301,PC,0.0,0.0,0.0,2,
511306e96425d7dcb5b3155d432b13c92081031a,CC,54.0,18.0,-36.0,6,66.66666666666666
511306e96425d7dcb5b3155d432b13c92081031a,LOC,274.0,69.0,-205.0,6,74.81751824817519
511306e96425d7dcb5b3155d432b13c92081031a,PC,18.0,18.0,0.0,6,0.0
511482b95cf8c3726eed1d085706df936e4d7077,CC,1.0,1.0,0.0,1,0.0
511482b95cf8c3726eed1d085706df936e4d7077,LOC,12.0,13.0,1.0,1,-8.333333333333332
511482b95cf8c3726eed1d085706df936e4d7077,PC,10.0,11.0,1.0,1,-10.0
5136a7e9751c1abda7b1dc44ad8c9c5bf094a73e,CC,1.0,1.0,0.0,1,0.0
5136a7e9751c1abda7b1dc44ad8c9c5bf094a73e,LOC,4.0,5.0,1.0,1,-25.0
5136a7e9751c1abda7b1dc44ad8c9c5bf094a73e,PC,1.0,3.0,2.0,1,-200.0
516827b1a5d34b0653947b1eb42a9d6a3f2454f5,CC,14.0,14.0,0.0,10,0.0
516827b1a5d34b0653947b1eb42a9d6a3f2454f5,LOC,63.0,56.0,-7.0,10,11.11111111111111
516827b1a5d34b0653947b1eb42a9d6a3f2454f5,PC,4.0,4.0,0.0,10,0.0
5178f0426c9fc6f5107783c9e666f54c72f379e4,CC,1.0,1.0,0.0,1,0.0
5178f0426c9fc6f5107783c9e666f54c72f379e4,LOC,11.0,12.0,1.0,1,-9.090909090909092
5178f0426c9fc6f5107783c9e666f54c72f379e4,PC,2.0,2.0,0.0,1,0.0
5187f71e2caff4eecb549e3d0e9faa070cf3ae9b,CC,3.0,6.0,3.0,3,-100.0
